Brand,Store Number,Store Name,Ownership Type,City,State/Province,Country,Timezone,Longitude,Latitude
Starbucks,31544-111250,University of Yamanashi Hospital,Joint Venture,Chuo,19,JP,GMT+09:00 Asia/Tokyo,138.54,35.61
Starbucks,24608-238417,Fuji Yoshida,Joint Venture,Fujiyoshida,19,JP,GMT+09:00 Asia/Tokyo,138.81,35.48
Starbucks,1844-141128,L'AZA WALK Kai Futaba,Joint Venture,Kai,19,JP,GMT+09:00 Asia/Tokyo,138.49,35.68
Starbucks,16127-165466,Kofu Wado-dori,Joint Venture,Kofu,19,JP,GMT+09:00 Asia/Tokyo,138.61,35.65
Starbucks,32254-135150,Kofu Yamako Department Store,Joint Venture,Kofu,19,JP,GMT+09:00 Asia/Tokyo,138.57,35.67
Starbucks,15271-155293,AEON MALL Kofu Showa,Joint Venture,Showa-cho,19,JP,GMT+09:00 Asia/Tokyo,138.53,35.62
Starbucks,1821-138177,Kofu Alps-dori,Joint Venture,Showa-cho,19,JP,GMT+09:00 Asia/Tokyo,138.54,35.65
Starbucks,16430-162687,EXPASA Dangozaka Service Area (Down,Joint Venture,Uenohara,19,JP,GMT+09:00 Asia/Tokyo,139.06,35.63
Starbucks,1849-141687,Dangozaka Service Area (Up Lane),Joint Venture,Uenohara,19,JP,GMT+09:00 Asia/Tokyo,139.04,35.63
Starbucks,3688-145584,Azusagawa Service Area Up Lane,Joint Venture,Azumino,20,JP,GMT+09:00 Asia/Tokyo,137.93,36.27
Starbucks,30542-93695,KARUIZAWA PRINCE SHOPPING PLAZA,Joint Venture,Karuizawa-machi,20,JP,GMT+09:00 Asia/Tokyo,138.64,36.34
Starbucks,32397-137776,TSUTAYA Matsumotoshonai,Licensed,Matsumoto,20,JP,GMT+09:00 Asia/Tokyo,137.98,36.22
Starbucks,29253-253146,Matsumoto Hirata,Company Owned,Matsumoto,20,JP,GMT+09:00 Asia/Tokyo,137.96,36.19
Starbucks,30543-93817,Matsumoto Nagisa Life Site,Joint Venture,Matsumoto,20,JP,GMT+09:00 Asia/Tokyo,137.96,36.23
Starbucks,32467-137778,TSUTAYA Higashi Matsumoto,Licensed,Matsumoto,20,JP,GMT+09:00 Asia/Tokyo,137.98,36.24
Starbucks,31816-123364,MIDORI Matsumoto,Joint Venture,Matsumoto,20,JP,GMT+09:00 Asia/Tokyo,137.96,36.23
Starbucks,3987-151886,Nagano Minamitakada,Joint Venture,Nagano,20,JP,GMT+09:00 Asia/Tokyo,138.22,36.64
Starbucks,23742-233286,Nagano Kawanakajima,Joint Venture,Nagano,20,JP,GMT+09:00 Asia/Tokyo,138.17,36.61
Starbucks,26382-214684,MIDORI NAGANO,Joint Venture,Nagano,20,JP,GMT+09:00 Asia/Tokyo,138.19,36.64
Starbucks,30484-87342,Nagano Eki-mae,Joint Venture,Nagano,20,JP,GMT+09:00 Asia/Tokyo,138.19,36.64
Starbucks,47368-254608,Lake Walk Okaya,Company Owned,Okaay,20,JP,GMT+09:00 Asia/Tokyo,138.05,36.07
Starbucks,32662-137352,AEON MALL Sakudaira,Joint Venture,Saku,20,JP,GMT+09:00 Asia/Tokyo,138.46,36.28
Starbucks,21305-210704,Suwa Jonan,Joint Venture,Suwa,20,JP,GMT+09:00 Asia/Tokyo,138.12,36.03
Starbucks,16823-170424,Suwako Service Area (Up lane),Joint Venture,Suwa,20,JP,GMT+09:00 Asia/Tokyo,138.08,36.03
Starbucks,30552-95906,AEON Ueda,Joint Venture,Ueda,20,JP,GMT+09:00 Asia/Tokyo,138.26,36.39
Starbucks,15273-156405,Ario Ueda,Joint Venture,Ueda,20,JP,GMT+09:00 Asia/Tokyo,138.24,36.4
Starbucks,6105-148411,Enakyo Serviece Area Down Lane,Joint Venture,Ena,21,JP,GMT+09:00 Asia/Tokyo,137.44,35.45
Starbucks,1847-141685,Gifu Masaki,Joint Venture,Gifu,21,JP,GMT+09:00 Asia/Tokyo,136.74,35.45
Starbucks,22390-220727,ASTY Gifu,Licensed,Gifu,21,JP,GMT+09:00 Asia/Tokyo,136.76,35.41
Starbucks,22040-217125,Gifu Akanabe,Joint Venture,Gifu,21,JP,GMT+09:00 Asia/Tokyo,136.75,35.38
Starbucks,28476-250730,'Minna no Mori' Gifu Media Cosmos,Company Owned,Gifu,21,JP,GMT+09:00 Asia/Tokyo,136.76,35.43
Starbucks,47505-254610,Hashima Fukuju,Company Owned,Hashima,21,JP,GMT+09:00 Asia/Tokyo,136.69,35.32
Starbucks,31834-125764,AEON MALL Kakamigahara,Joint Venture,Kakamigahara,21,JP,GMT+09:00 Asia/Tokyo,136.82,35.39
Starbucks,31043-105207,MALera Gifu,Joint Venture,Motosu,21,JP,GMT+09:00 Asia/Tokyo,136.67,35.45
Starbucks,31662-117265,AEON MALL Ogaki,Joint Venture,Ogaki,21,JP,GMT+09:00 Asia/Tokyo,136.61,35.34
Starbucks,30517-93284,Seki MAGO,Joint Venture,Seki,21,JP,GMT+09:00 Asia/Tokyo,136.9,35.48
Starbucks,27803-248770,DT Takayama Okamotomachi,Company Owned,Takayama,21,JP,GMT+09:00 Asia/Tokyo,137.25,36.15
Starbucks,29642-254607,Fuji Takashima,Company Owned,Fuji,22,JP,GMT+09:00 Asia/Tokyo,138.67,35.16
Starbucks,31456-108702,Fujikawa Service Area Down Lane,Joint Venture,Fuji,22,JP,GMT+09:00 Asia/Tokyo,138.62,35.16
Starbucks,32145-133166,AEON TOWN Fujiminami,Joint Venture,Fuji,22,JP,GMT+09:00 Asia/Tokyo,138.68,35.14
Starbucks,29049-231666,Fujieda Rengejiike Park,Joint Venture,Fujieda,22,JP,GMT+09:00 Asia/Tokyo,138.26,34.87
Starbucks,7174-149645,AEON MALL Fujinomiya,Joint Venture,Fujinomiya,22,JP,GMT+09:00 Asia/Tokyo,138.61,35.22
Starbucks,8034-149024,EXPASA Ashigara Service Area Up Lan,Joint Venture,Gotemba,22,JP,GMT+09:00 Asia/Tokyo,138.96,35.31
Starbucks,30607-100270,AEON MALL Hamamatsu Ichino,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.76,34.74
Starbucks,30451-86680,Hamamatsu ISM,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.73,34.7
Starbucks,29763-255190,Hamamatsu Handayama,Company Owned,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.74,34.76
Starbucks,3692-146088,TSUTAYA Sanarudai,Licensed,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.7,34.7
Starbucks,30554-96700,AEON MALL Hamamatsu Shitoro,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.65,34.7
Starbucks,31455-108700,Hamanako Service Area,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.61,34.78
Starbucks,28999-252027,Hamamatsu MAY ONE EKIMACHI WEST-,Licensed,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.73,34.7
Starbucks,31469-108701,Hamamatsu Eki Shinkansen Rachinai,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.74,34.7
Starbucks,49060-266831,Hamamatsu MAY ONE 2F,Licensed,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.73,34.7
Starbucks,25218-240247,Hamamatsu Sanarudai,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.7,34.71
Starbucks,25217-240248,PLEHA WALK HAMAKITA,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.78,34.8
Starbucks,30178-31959,ZAZA CITY Hamamatsu,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.73,34.71
Starbucks,19103-193565,Hamamatsu Shinzucho,Joint Venture,Hamamatsu,22,JP,GMT+09:00 Asia/Tokyo,137.74,34.72
Starbucks,1856-142951,LaLaport IWATA,Joint Venture,Iwata,22,JP,GMT+09:00 Asia/Tokyo,137.84,34.75
Starbucks,29870-253149,Mishima Tamagawa,Company Owned,Mishima,22,JP,GMT+09:00 Asia/Tokyo,138.91,35.11
Starbucks,28477-250732,TSUTAYA Surugawan Numazu Service Ar,Licensed,Numazu,22,JP,GMT+09:00 Asia/Tokyo,138.81,35.15
Starbucks,8033-149025,EXPASA Ashigara Service Area Down L,Joint Venture,Oyama-cho,22,JP,GMT+09:00 Asia/Tokyo,138.97,35.31
Starbucks,29256-253148,Saitama Owada,Company Owned,Saitama,22,JP,GMT+09:00 Asia/Tokyo,139.66,35.92
Starbucks,30285-56982,Shizuoka MARUI,Joint Venture,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.39,34.97
Starbucks,31470-110090,Shizuoka Station Shinkansen Rachina,Licensed,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.39,34.97
Starbucks,29254-253128,TSUTAYA Sumiya Shizuoka Honten,Company Owned,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.38,34.98
Starbucks,31189-106525,ASTY Shizuoka,Joint Venture,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.39,34.97
Starbucks,30270-53579,Shizuoka Gofukucho-dori,Joint Venture,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.38,34.97
Starbucks,18939-188485,MARK IS Shizuoka,Joint Venture,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.41,34.98
Starbucks,30653-100506,APITA Shizuoka,Joint Venture,Shizuoka,22,JP,GMT+09:00 Asia/Tokyo,138.4,34.96
Starbucks,6140-149486,Anjo Hyakkoku,Joint Venture,Anjo,23,JP,GMT+09:00 Asia/Tokyo,137.08,34.95
Starbucks,26892-245413,Anjo Sasame,Company Owned,Anjo,23,JP,GMT+09:00 Asia/Tokyo,137.07,34.98
Starbucks,30290-62842,GALLERIA APITA Chiryu,Joint Venture,Chiryu,23,JP,GMT+09:00 Asia/Tokyo,137.05,35
Starbucks,30493-90860,AEON MALL Fuso,Joint Venture,Fuso-cho,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.36
Starbucks,32042-131144,TSUTAYA Higashiura,Licensed,Higashiura-cho,23,JP,GMT+09:00 Asia/Tokyo,136.97,34.98
Starbucks,30268-53660,AEON MALL Higashiura,Joint Venture,Higashiura-cho,23,JP,GMT+09:00 Asia/Tokyo,136.97,34.98
Starbucks,47628-259072,Owariichinomiya Eki,Company Owned,Ichinomiya,23,JP,GMT+09:00 Asia/Tokyo,136.8,35.3
Starbucks,1862-143109,Owari Ichinomiya Parking Area (Up L,Joint Venture,Ichinomiya,23,JP,GMT+09:00 Asia/Tokyo,136.85,35.28
Starbucks,21502-212624,Telass walk Ichinomiya,Joint Venture,Ichinomiya,23,JP,GMT+09:00 Asia/Tokyo,136.82,35.31
Starbucks,1863-143110,Owari Ichinomiya Parking Area(Down,Joint Venture,Ichinomiya,23,JP,GMT+09:00 Asia/Tokyo,136.85,35.28
Starbucks,1866-143385,LEAF WALK Inazawa,Joint Venture,Inazawa,23,JP,GMT+09:00 Asia/Tokyo,136.82,35.26
Starbucks,30599-99412,APITA Kozoji,Joint Venture,Kasugai,23,JP,GMT+09:00 Asia/Tokyo,137.05,35.28
Starbucks,30382-78926,THE MALL KASUGAI,Joint Venture,Kasugai,23,JP,GMT+09:00 Asia/Tokyo,136.98,35.26
Starbucks,18464-188504,Kasugai Minamishimohara,Joint Venture,Kasugai,23,JP,GMT+09:00 Asia/Tokyo,136.97,35.27
Starbucks,30550-94562,AEON MALL Kisogawa,Joint Venture,Kisogawacho,23,JP,GMT+09:00 Asia/Tokyo,136.77,35.35
Starbucks,30609-99760,VIA MALL APITA Konannishi,Joint Venture,Konan,23,JP,GMT+09:00 Asia/Tokyo,136.85,35.34
Starbucks,31220-106786,Kuwana SANSHI PARK,Joint Venture,Kuwana,23,JP,GMT+09:00 Asia/Tokyo,136.61,35.08
Starbucks,30167-30941,Nagoya APITA Nagakute,Joint Venture,Nagakute,23,JP,GMT+09:00 Asia/Tokyo,137.04,35.17
Starbucks,19122-193564,JR Nagoya,Licensed,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,30135-24188,Best Western Hotel NAGOYA Sakae 4-c,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,22453-221165,AEON MALL Nagoya Chaya,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.83,35.1
Starbucks,29299-247628,KITTE NAGOYA,Company Owned,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,30394-78760,Shinsakae Aoicho,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.92,35.17
Starbucks,8044-151046,Nagoya University Library,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.96,35.16
Starbucks,30221-38539,Mitsui Sumitomo Bank Nagoya Bldg.,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.17
Starbucks,1876-143964,JR Nagoya Station Hirokojiguchi,Licensed,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,13017-155773,Sakae Otsu-dori,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,47564-255633,Nagoya Takinomizu,Company Owned,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.97,35.09
Starbucks,30483-87340,AEON MALL Atsuta,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.14
Starbucks,32398-131151,AEON MALL Odaka Orange Court,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.05
Starbucks,30981-184166,AEON MALL Nagoya Dome-mae Food Cour,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.19
Starbucks,12894-153725,HILL'S WALK Tokushige Gardends,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,137,35.09
Starbucks,30558-96620,APITA Chiyodabashi,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.97,35.19
Starbucks,31360-107736,Fujigaoka effe,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,137.02,35.18
Starbucks,22335-219764,Meitetsu Department Store Nagoya,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,30186-26867,Meieki Chikagai Sun Road,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,30223-38559,Sakae Hirokoji Shichikencho,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.17
Starbucks,30601-99759,AEON TOWN Chikusa,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.92,35.16
Starbucks,1877-143965,Gokiso Eki-mae,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.93,35.15
Starbucks,24677-238628,Nagoya Intercity Fushimi,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.17
Starbucks,31694-117704,Nagoya City University Hospital,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.94,35.14
Starbucks,32404-137524,Nagoya Osu Bansyoji,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.16
Starbucks,20219-204227,Asunaru Kanayama,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.14
Starbucks,30980-104568,AEON MALL Nagoya Dome-mae,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.19
Starbucks,30440-72881,Sakae Hirokoji,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,30429-82208,Kakuozan,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.17
Starbucks,30336-71200,Meieki Chikagai Unimall,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.89,35.17
Starbucks,30405-75101,Sakae Park Oasis 21,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,26660-238416,JR Nagoya Station Taikodori-minamig,Licensed,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,19750-198745,Nagoya Jiyugaoka,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.98,35.18
Starbucks,30274-50927,Sakura-dori Otsu,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,30277-56983,Meitetsu Jingu-mae Eki,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.13
Starbucks,30568-95839,APITA Narumi,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.96,35.09
Starbucks,32399-131152,AEON MALL Odaka,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.05
Starbucks,1874-143748,Kamiotai mozo wondercity,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.22
Starbucks,30456-84830,Hoshigaoka Terrace,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.98,35.16
Starbucks,30110-15813,Nagoya JR Central Towers,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.88,35.17
Starbucks,31312-107028,Sakae LACHIC,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.17
Starbucks,30379-72862,Kanayama Eki Minamiguchi,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.14
Starbucks,30511-93808,Naogoya Fushimi AT Bldg.,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.89,35.17
Starbucks,15930-163351,Nagoya Hisayaminami,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.91,35.16
Starbucks,30383-56981,Sakae Cherry Plaza,Joint Venture,Nagoya,23,JP,GMT+09:00 Asia/Tokyo,136.9,35.17
Starbucks,23448-218864,VERSA WALK Nishio,Joint Venture,Nishio,23,JP,GMT+09:00 Asia/Tokyo,137.06,34.86
Starbucks,31157-106520,Nisshin Takenoyama,Joint Venture,Nisshin,23,JP,GMT+09:00 Asia/Tokyo,137.03,35.16
Starbucks,15101-154348,Obu Hiiragiyama,Joint Venture,Obu,23,JP,GMT+09:00 Asia/Tokyo,136.95,35.02
Starbucks,1843-140867,Okazaki Tatsumi,Joint Venture,Okazaki,23,JP,GMT+09:00 Asia/Tokyo,137.17,34.94
Starbucks,30150-30522,AEON MALL Okazaki,Joint Venture,Okazaki,23,JP,GMT+09:00 Asia/Tokyo,137.16,34.94
Starbucks,27939-247470,NEOPASA Okazaki Service Area,Company Owned,Okazaki,23,JP,GMT+09:00 Asia/Tokyo,137.22,35.03
Starbucks,22224-218866,Sendai Ichinazaka,Joint Venture,Sendai,23,JP,GMT+09:00 Asia/Tokyo,140.89,38.32
Starbucks,25066-239834,RASPA Otagawa,Joint Venture,Tokai,23,JP,GMT+09:00 Asia/Tokyo,136.89,35.02
Starbucks,31537-111245,Chubu Int'l Airport Centrair Bldg.,Joint Venture,Tokoname,23,JP,GMT+09:00 Asia/Tokyo,136.92,35.25
Starbucks,30578-95905,Chubu Int'l Airport Dept. Terminal,Joint Venture,Tokoname,23,JP,GMT+09:00 Asia/Tokyo,136.92,35.25
Starbucks,30577-94973,Chubu Int'l Airport Centrair,Joint Venture,Tokoname,23,JP,GMT+09:00 Asia/Tokyo,136.92,35.25
Starbucks,15600-161584,HOLIDAY SQUARE Toyohashi,Joint Venture,Toyohashi,23,JP,GMT+09:00 Asia/Tokyo,137.37,34.74
Starbucks,32683-138156,Toyohashi COCOLAFRONT,Joint Venture,Toyohashi,23,JP,GMT+09:00 Asia/Tokyo,137.38,34.76
Starbucks,26377-231685,Toyokawa Masaoka,Joint Venture,Toyokawa,23,JP,GMT+09:00 Asia/Tokyo,137.39,34.8
Starbucks,32241-135144,Toyota Motor Corporation Head Offic,Licensed,Toyota,23,JP,GMT+09:00 Asia/Tokyo,137.16,35.06
Starbucks,27947-249264,Toyota Uehara,Company Owned,Toyota,23,JP,GMT+09:00 Asia/Tokyo,137.16,35.11
Starbucks,30301-65361,Matsuzakaya Toyota,Joint Venture,Toyota,23,JP,GMT+09:00 Asia/Tokyo,137.16,35.09
Starbucks,30600-98300,APITA Toyota-motomachi,Joint Venture,Toyota,23,JP,GMT+09:00 Asia/Tokyo,137.13,35.06
Starbucks,30586-98860,Hisai Intergarden,Joint Venture,Hisai,24,JP,GMT+09:00 Asia/Tokyo,136.46,34.68
Starbucks,15263-157904,AEON TOWN Ise LaLa PARK,Joint Venture,Ise,24,JP,GMT+09:00 Asia/Tokyo,136.72,34.51
Starbucks,16084-160127,JAZZ DREAM Nagashima,Joint Venture,Kuwana,24,JP,GMT+09:00 Asia/Tokyo,136.73,35.03
Starbucks,30173-33259,AEON MALL Kuwana,Joint Venture,Kuwana,24,JP,GMT+09:00 Asia/Tokyo,136.66,35.07
Starbucks,16242-169545,AEON MALL Meiwa,Joint Venture,Meiwa-cho,24,JP,GMT+09:00 Asia/Tokyo,136.61,34.58
Starbucks,30403-81163,AEON MALL Suzuka,Joint Venture,Suzuka,24,JP,GMT+09:00 Asia/Tokyo,136.53,34.87
Starbucks,49034-262444,TSUTAYA Suzuka,Company Owned,Szuka,24,JP,GMT+09:00 Asia/Tokyo,136.54,34.86
Starbucks,21199-209864,AEON MALL Toin,Joint Venture,Toin-cho,24,JP,GMT+09:00 Asia/Tokyo,136.58,35.06
Starbucks,31415-108430,BAY SQUARE Tsu,Joint Venture,Tsu,24,JP,GMT+09:00 Asia/Tokyo,136.52,34.68
Starbucks,18025-180145,AEON MALL Yokkaichikita,Joint Venture,Yokkaichi,24,JP,GMT+09:00 Asia/Tokyo,136.66,35.01
Starbucks,30582-98004,APITA Yokkaichi,Joint Venture,Yokkaichi,24,JP,GMT+09:00 Asia/Tokyo,136.62,34.97
Starbucks,29664-254824,EXPASA Gozaisho Service Area Up Lan,Company Owned,Yokkaichi,24,JP,GMT+09:00 Asia/Tokyo,136.59,35.02
Starbucks,16822-166985,Yokkaichi Obira,Joint Venture,Yokkaichi,24,JP,GMT+09:00 Asia/Tokyo,136.59,34.98
Starbucks,8017-150266,EXPASA Gozaisho Service Area Down L,Joint Venture,Yokkaichi,24,JP,GMT+09:00 Asia/Tokyo,136.59,35.02
Starbucks,31179-106524,CAINZ MALL Hikone,Joint Venture,Hikone,25,JP,GMT+09:00 Asia/Tokyo,136.24,35.28
Starbucks,28997-252025,Koka Minakuchi,Company Owned,Koka,25,JP,GMT+09:00 Asia/Tokyo,136.19,34.97
Starbucks,1834-139044,AEON MALL Kusatsu,Joint Venture,Kusatsu,25,JP,GMT+09:00 Asia/Tokyo,135.92,35
Starbucks,31022-105213,Kusatsu Kokudo 1 go,Joint Venture,Kusatsu,25,JP,GMT+09:00 Asia/Tokyo,135.97,35.02
Starbucks,24942-239411,Shiga Nagahama,Joint Venture,Nagahama,25,JP,GMT+09:00 Asia/Tokyo,136.28,35.39
Starbucks,30512-93406,Otsu Katata,Joint Venture,Otsu,25,JP,GMT+09:00 Asia/Tokyo,135.92,35.12
Starbucks,30237-45363,Otsu PARCO,Joint Venture,Otsu,25,JP,GMT+09:00 Asia/Tokyo,135.88,35
Starbucks,25068-239832,VIERRA Otsu,Joint Venture,Otsu,25,JP,GMT+09:00 Asia/Tokyo,135.86,35
Starbucks,31576-111635,Oumihachiman,Joint Venture,Oumihachiman,25,JP,GMT+09:00 Asia/Tokyo,136.11,35.13
Starbucks,19713-197785,Mitsui Outlet Park Shiga Ryuo,Joint Venture,Ryuo-cho,25,JP,GMT+09:00 Asia/Tokyo,136.1,35.06
Starbucks,30276-260966,Kusatsu A-SQUARE,Joint Venture,Shiga,25,JP,GMT+09:00 Asia/Tokyo,135.96,35.02
Starbucks,1868-143565,Taga Service Area (Up Lane),Joint Venture,Taga-cho,25,JP,GMT+09:00 Asia/Tokyo,136.28,35.22
Starbucks,8025-150267,EXPASA Taga Service Area Down Lane,Joint Venture,Taga-cho,25,JP,GMT+09:00 Asia/Tokyo,136.29,35.22
Starbucks,16812-170764,AEON MALL Kumiyama,Joint Venture,Kumiyama-cho,26,JP,GMT+09:00 Asia/Tokyo,135.75,34.89
Starbucks,31605-111633,Matsuiyamate,Joint Venture,Kyotanabe,26,JP,GMT+09:00 Asia/Tokyo,135.73,34.83
Starbucks,19718-200304,Kyoto Shijo Kadonooji,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.72,35
Starbucks,30530-93075,Kyoto Tower,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,34.99
Starbucks,1829-137742,Kyoto Karasuma Rokkaku,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35.01
Starbucks,48128-261605,AEON MALL KYOTO,Company Owned,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,34.98
Starbucks,21975-216645,Kyoto Porta West,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,34.99
Starbucks,30089-13402,Kyoto Sanjo Ohashi,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,35.01
Starbucks,30219-44100,Kyoto Porta,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,34.99
Starbucks,1823-137770,Kyoto Nishikikoji,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35.01
Starbucks,30384-75100,Yamashina Eki-mae,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.82,34.99
Starbucks,30252-48099,Kyoto Gion Hotel,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.78,35
Starbucks,47136-256924,Keihan Gion Shijo Eki,Company Owned,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,35
Starbucks,15361-155464,Kyoto Shijo Kawaramachi,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,35
Starbucks,30184-30759,Qanat Rakuhoku,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.78,35.04
Starbucks,30426-81680,Kyoto Shinkyogoku,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,35.01
Starbucks,30524-93318,AEON MALL Kyotogojo,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.73,35
Starbucks,30102-18582,Kyoto Sanjo Karasuma Bldg.,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35.01
Starbucks,27804-248768,Kyoto Okazaki TSUTAYA BOOKS-,Licensed,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.78,35.01
Starbucks,23055-227407,Ryukoku University,Licensed,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,34.96
Starbucks,15416-161246,Kyoto Marui,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.77,35
Starbucks,30064-12102,Kyoto Shijo-dori Yasaka Bldg.,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35
Starbucks,30411-78929,Kitaoji Kansai Denryoku Bldg.,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35.04
Starbucks,25552-241529,LAQUE Shijokarasuma,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35
Starbucks,30262-53559,Karasuma Kyoto Hotel,Joint Venture,Kyoto,26,JP,GMT+09:00 Asia/Tokyo,135.76,35
